Run	Library	Gene	Adapter.Order	Adapter	Primer.Tag.Number	MLID	Country	Ocean	Locality	Site	Subsite	Ecosystem	Habitat	Size	Fraction	Sample	Note
BCS_02	2	18S	9	AR015	6	ML0727	Panama	Atlantic	Bocas del Toro	SCR	A	Coral reef	Sediment	>45	Interstitial	Primary	NA
BCS_02	2	18S	9	AR015	7	ML0655	Panama	Atlantic	Bocas del Toro	PSK	B	Coral reef	Coral	>45	Sessile	Primary	NA
BCS_02	2	18S	9	AR015	8	ML0665	Panama	Atlantic	Bocas del Toro	SCR	C	Coral reef	Coral	>45	Sessile	Primary	NA
BCS_02	2	18S	9	AR015	9	ML0677	Panama	Atlantic	Bocas del Toro	ROL	A	Coral reef	Coral	>45	Sessile	Primary	NA
BCS_02	2	18S	9	AR015	10	ML0679	Panama	Atlantic	Bocas del Toro	SGL	C	Coral reef	Coral	>45	Sessile	Repeat	NA
BCS_02	2	18S	10	AR016	1	ML0755	Panama	Atlantic	Bocas del Toro	SGL	B	Coral reef	Coral	500-2000	Motile	Primary	NA
BCS_02	2	18S	10	AR016	2	ML0688	Panama	Atlantic	Bocas del Toro	ALR	B	Coral reef	Sediment	>45	Interstitial	Primary	NA
BCS_02	2	18S	10	AR016	3	ML0698	Panama	Atlantic	Bocas del Toro	SGN	A	Coral reef	Sediment	>45	Interstitial	Primary	NA
BCS_02	2	18S	10	AR016	4	ML0708	Panama	Atlantic	Bocas del Toro	SGN	B	Coral reef	Sediment	>45	Interstitial	Primary	NA
BCS_02	2	18S	10	AR016	5	ML0718	Panama	Atlantic	Bocas del Toro	SCR	B	Coral reef	Sediment	>45	Interstitial	Primary	NA
BCS_02	2	18S	10	AR016	6	ML0644	Panama	Atlantic	Bocas del Toro	PPR	A	Coral reef	Coral	>45	Sessile	Primary	NA
BCS_02	2	18S	10	AR016	7	ML0656	Panama	Atlantic	Bocas del Toro	ALR	C	Coral reef	Coral	>45	Sessile	Primary	NA
BCS_02	2	18S	10	AR016	8	ML0666	Panama	Atlantic	Bocas del Toro	RNW	B	Coral reef	Coral	>45	Sessile	Primary	NA
BCS_02	2	18S	10	AR016	9	ML0678	Panama	Atlantic	Bocas del Toro	SCR	A	Coral reef	Coral	>45	Sessile	Primary	NA
BCS_02	2	18S	10	AR016	10	ML0679	Panama	Atlantic	Bocas del Toro	SGL	C	Coral reef	Coral	>45	Sessile	Repeat	NA
BCS_03	3	COI	1	AR002	1	FMMC-100	USA	Atlantic	Fort Pierce		NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	1	AR002	2	FMMC-114	USA	Atlantic	St Augustine		NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	1	AR002	3	FMMC-153	USA	Atlantic	Gulf Stream		NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	1	AR002	4	FMMC-172	Panama	Atlantic	Bocas del Toro	SGN	NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	1	AR002	5	FMMC-182	Panama	Atlantic	Bocas del Toro	PJN	NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	1	AR002	6	FMMC-192	Panama	Atlantic	Bocas del Toro	ALR	NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	1	AR002	7	FMMC-093	Kiribati	Atlantic	Phoenix Islands		NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	2	AR004	1	FMMC-101	USA	Atlantic	Fort Pierce		NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	2	AR004	2	FMMC-115	USA	Atlantic	St Augustine		NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	2	AR004	3	FMMC-155	USA	Atlantic	Gulf Stream		NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	2	AR004	4	FMMC-173	Panama	Atlantic	Bocas del Toro	PST	NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	2	AR004	5	FMMC-183	Panama	Atlantic	Bocas del Toro	SCR	NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	2	AR004	6	FMMC-193	Panama	Atlantic	Bocas del Toro	SIS	NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	2	AR004	7	FMMC-094	Kiribati	Atlantic	Phoenix Islands		NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	3	AR005	1	FMMC-102	USA	Atlantic	Fort Pierce		NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	3	AR005	2	FMMC-117	USA	Atlantic	St Augustine		NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	3	AR005	3	FMMC-156	USA	Atlantic	Gulf Stream		NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	3	AR005	4	FMMC-174	Panama	Atlantic	Bocas del Toro	PBL	NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	3	AR005	5	FMMC-184	Panama	Atlantic	Bocas del Toro	PPR	NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	3	AR005	6	FMMC-194	Panama	Atlantic	Bocas del Toro	IPI	NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	3	AR005	7	FMMC-105	USA	Atlantic	St Augustine		NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	4	AR006	1	FMMC-103	USA	Atlantic	St Augustine		NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	4	AR006	2	FMMC-123	USA	Atlantic	Seahorse Key		NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	4	AR006	3	FMMC-162	USA	Atlantic	Gulf Stream		NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	4	AR006	4	FMMC-175	Panama	Atlantic	Bocas del Toro	PSK	NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	4	AR006	5	FMMC-185	Panama	Atlantic	Bocas del Toro	HOS	NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	4	AR006	6	FMMC-195	Panama	Atlantic	Bocas del Toro	ROL	NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	4	AR006	7	FMMC-110	USA	Atlantic	St Augustine		NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	5	AR007	1	FMMC-104	USA	Atlantic	St Augustine		NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	5	AR007	2	FMMC-124	USA	Atlantic	Seahorse Key		NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	5	AR007	3	FMMC-163	USA	Atlantic	Gulf Stream		NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	5	AR007	4	FMMC-176	Panama	Atlantic	Bocas del Toro	ALR	NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	5	AR007	5	FMMC-186	Panama	Atlantic	Bocas del Toro	MAR	NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	5	AR007	6	FMMC-171(2)	Panama	Atlantic	Bocas del Toro	RNW	NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	5	AR007	7	FMMC-111	USA	Atlantic	St Augustine		NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	6	AR012	1	FMMC-106	USA	Atlantic	St Augustine		NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	6	AR012	2	FMMC-147	USA	Atlantic	St Augustine		NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	6	AR012	3	FMMC-167	Panama	Atlantic	Bocas del Toro	SCR	NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	6	AR012	4	FMMC-177	Panama	Atlantic	Bocas del Toro	SIS	NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	6	AR012	5	FMMC-187	Panama	Atlantic	Bocas del Toro	RNW	NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	6	AR012	6	FMMC-179(2)	Panama	Atlantic	Bocas del Toro	ROL	NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	6	AR012	7	FMMC-113	USA	Atlantic	St Augustine		NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	7	AR013	1	FMMC-107	USA	Atlantic	St Augustine		NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	7	AR013	2	FMMC-148	USA	Atlantic	St Augustine		NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	7	AR013	3	FMMC-168	Panama	Atlantic	Bocas del Toro	PPR	NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	7	AR013	4	FMMC-178	Panama	Atlantic	Bocas del Toro	IPI	NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	7	AR013	5	FMMC-188	Panama	Atlantic	Bocas del Toro	SGN	NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	7	AR013	6	FMMC-180(2)	Panama	Atlantic	Bocas del Toro	MYS	NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	7	AR013	7	FMMC-116	USA	Atlantic	St Augustine		NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	8	AR014	1	FMMC-108	USA	Atlantic	St Augustine		NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	8	AR014	2	FMMC-149	USA	Atlantic	St Augustine		NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	8	AR014	3	FMMC-169	Panama	Atlantic	Bocas del Toro	HOS	NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	8	AR014	4	FMMC-179	Panama	Atlantic	Bocas del Toro	ROL	NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	8	AR014	5	FMMC-189	Panama	Atlantic	Bocas del Toro	PST	NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	8	AR014	6	Mock	USA	Atlantic	Fort Pierce		NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	8	AR014	7	FMMC-154	USA	Atlantic	Gulf Stream		NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	9	AR015	1	FMMC-109	USA	Atlantic	St Augustine		NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	9	AR015	2	FMMC-150	USA	Atlantic	St Augustine		NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	9	AR015	3	FMMC-170	Panama	Atlantic	Bocas del Toro	MAR	NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	9	AR015	4	FMMC-180	Panama	Atlantic	Bocas del Toro	MYS	NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	9	AR015	5	FMMC-190	Panama	Atlantic	Bocas del Toro	PBL	NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	9	AR015	6	Mock	USA	Atlantic	Fort Pierce		NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	9	AR015	7	FMMC-161	USA	Atlantic	Gulf Stream		NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	10	AR016	1	FMMC-112	USA	Atlantic	St Augustine		NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	10	AR016	2	FMMC-151	USA	Atlantic	Gulf Stream		NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	10	AR016	3	FMMC-171	Panama	Atlantic	Bocas del Toro	RNW	NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	10	AR016	4	FMMC-181	Panama	Atlantic	Bocas del Toro	SGL	NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	10	AR016	5	FMMC-191	Panama	Atlantic	Bocas del Toro	PSK	NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	10	AR016	6	Mock	USA	Atlantic	Fort Pierce		NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_03	3	COI	10	AR016	7	FMMC-166	USA	Atlantic	Gulf Stream		NA	Pelagic	Water	>80	Plankton	Primary	NA
BCS_04	4	COI	1	AR002	1	ML0735	Panama	Atlantic	Bocas del Toro	PBL	A	Coral reef	Coral	500-2000	Motile	Primary	NA
BCS_04	4	COI	1	AR002	2	ML0800	Panama	Atlantic	Bocas del Toro	PST	B	Coral reef	Coral	500-2000	Motile	Primary	NA
BCS_04	4	COI	1	AR002	3	ML0801	Panama	Atlantic	Bocas del Toro	SIS	A	Coral reef	Coral	500-2000	Motile	Primary	NA
BCS_04	4	COI	1	AR002	4	ML0802	Panama	Atlantic	Bocas del Toro	ROL	B	Coral reef	Coral	500-2000	Motile	Primary	NA
BCS_04	4	COI	1	AR002	5	ML0803	Panama	Atlantic	Bocas del Toro	PST	C	Coral reef	Coral	500-2000	Motile	Primary	NA
BCS_04	4	COI	1	AR002	6	ML0804	Panama	Atlantic	Bocas del Toro	ALR	B	Coral reef	Coral	500-2000	Motile	Primary	NA
BCS_04	4	COI	1	AR002	7	ML0805	Panama	Atlantic	Bocas del Toro	MAR	C	Coral reef	Coral	500-2000	Motile	Primary	NA
BCS_04	4	COI	1	AR002	8	ML0806	Panama	Atlantic	Bocas del Toro	IPI	A	Coral reef	Coral	500-2000	Motile	Primary	NA
BCS_04	4	COI	1	AR002	9	ML0807	Panama	Atlantic	Bocas del Toro	PSK	A	Coral reef	Coral	500-2000	Motile	Primary	NA
BCS_04	4	COI	1	AR002	10	ML0808	Panama	Atlantic	Bocas del Toro	IPI	C	Coral reef	Coral	500-2000	Motile	Primary	NA
BCS_04	4	COI	2	AR004	1	ML0760	Panama	Atlantic	Bocas del Toro	SGL	C	Coral reef	Coral	500-2000	Motile	Primary	NA
BCS_04	4	COI	2	AR004	2	ML0761	Panama	Atlantic	Bocas del Toro	RNW	C	Coral reef	Coral	500-2000	Motile	Primary	NA
BCS_04	4	COI	2	AR004	3	ML0762	Panama	Atlantic	Bocas del Toro	IPI	B	Coral reef	Coral	500-2000	Motile	Primary	NA
BCS_04	4	COI	2	AR004	4	ML0763	Panama	Atlantic	Bocas del Toro	SCR	C	Coral reef	Coral	500-2000	Motile	Primary	NA
BCS_04	4	COI	2	AR004	5	ML0764	Panama	Atlantic	Bocas del Toro	PBL	B	Coral reef	Coral	500-2000	Motile	Primary	NA
BCS_04	4	COI	2	AR004	6	ML0765	Panama	Atlantic	Bocas del Toro	SGL	A	Coral reef	Coral	500-2000	Motile	Primary	NA
BCS_04	4	COI	2	AR004	7	ML0766	Panama	Atlantic	Bocas del Toro	PBL	C	Coral reef	Coral	500-2000	Motile	Primary	NA
BCS_04	4	COI	2	AR004	8	ML0767	Panama	Atlantic	Bocas del Toro	SCR	A	Coral reef	Coral	500-2000	Motile	Primary	NA
BCS_04	4	COI	2	AR004	9	ML0768	Panama	Atlantic	Bocas del Toro	ROL	A	Coral reef	Coral	500-2000	Motile	Primary	NA
BCS_04	4	COI	2	AR004	10	ML0769	Panama	Atlantic	Bocas del Toro	PSK	C	Coral reef	Coral	500-2000	Motile	Primary	NA
BCS_04	4	COI	3	AR005	1	ML0770	Panama	Atlantic	Bocas del Toro	RNW	A	Coral reef	Coral	500-2000	Motile	Primary	NA
BCS_04	4	COI	3	AR005	2	ML0771	Panama	Atlantic	Bocas del Toro	SIS	C	Coral reef	Coral	500-2000	Motile	Primary	NA
BCS_04	4	COI	3	AR005	3	ML0772	Panama	Atlantic	Bocas del Toro	ROL	C	Coral reef	Coral	106-500	Motile	Primary	NA
BCS_04	4	COI	3	AR005	4	ML0773	Panama	Atlantic	Bocas del Toro	ALR	C	Coral reef	Coral	106-500	Motile	Primary	NA
BCS_04	4	COI	3	AR005	5	ML0774	Panama	Atlantic	Bocas del Toro	RNW	B	Coral reef	Coral	106-500	Motile	Primary	NA
BCS_04	4	COI	3	AR005	6	ML0776	Panama	Atlantic	Bocas del Toro	IPI	A	Coral reef	Coral	106-500	Motile	Primary	NA
BCS_04	4	COI	3	AR005	7	ML0777	Panama	Atlantic	Bocas del Toro	IPI	B	Coral reef	Coral	106-500	Motile	Primary	NA
BCS_04	4	COI	3	AR005	8	ML0778	Panama	Atlantic	Bocas del Toro	SIS	B	Coral reef	Coral	106-500	Motile	Primary	NA
BCS_04	4	COI	3	AR005	9	ML0779	Panama	Atlantic	Bocas del Toro	ROL	B	Coral reef	Coral	106-500	Motile	Primary	NA
BCS_04	4	COI	3	AR005	10	ML0780	Panama	Atlantic	Bocas del Toro	SCR	B	Coral reef	Coral	106-500	Motile	Primary	NA
BCS_04	4	COI	4	AR006	1	ML0781	Panama	Atlantic	Bocas del Toro	IPI	C	Coral reef	Coral	106-500	Motile	Primary	NA
BCS_04	4	COI	4	AR006	2	ML0782	Panama	Atlantic	Bocas del Toro	PBL	A	Coral reef	Coral	106-500	Motile	Primary	NA
BCS_04	4	COI	4	AR006	3	ML0783	Panama	Atlantic	Bocas del Toro	ROL	A	Coral reef	Coral	106-500	Motile	Primary	NA
BCS_04	4	COI	4	AR006	4	ML0784	Panama	Atlantic	Bocas del Toro	PST	A	Coral reef	Coral	106-500	Motile	Primary	NA
BCS_04	4	COI	4	AR006	5	ML0785	Panama	Atlantic	Bocas del Toro	SIS	A	Coral reef	Coral	106-500	Motile	Primary	NA
BCS_04	4	COI	4	AR006	6	ML0786	Panama	Atlantic	Bocas del Toro	PST	B	Coral reef	Coral	106-500	Motile	Primary	NA
BCS_04	4	COI	4	AR006	7	ML0787	Panama	Atlantic	Bocas del Toro	SGL	C	Coral reef	Coral	106-500	Motile	Primary	NA
BCS_04	4	COI	4	AR006	8	ML0788	Panama	Atlantic	Bocas del Toro	PPR	B	Coral reef	Coral	106-500	Motile	Primary	NA
BCS_04	4	COI	4	AR006	9	ML0789	Panama	Atlantic	Bocas del Toro	PSK	C	Coral reef	Coral	106-500	Motile	Primary	NA
BCS_04	4	COI	4	AR006	10	ML0790	Panama	Atlantic	Bocas del Toro	PBL	C	Coral reef	Coral	106-500	Motile	Primary	NA
BCS_04	4	COI	5	AR007	1	ML0791	Panama	Atlantic	Bocas del Toro	PSK	A	Coral reef	Coral	106-500	Motile	Primary	NA
BCS_04	4	COI	5	AR007	2	ML0792	Panama	Atlantic	Bocas del Toro	PST	C	Coral reef	Coral	106-500	Motile	Primary	NA
BCS_04	4	COI	5	AR007	3	ML0793	Panama	Atlantic	Bocas del Toro	SCR	A	Coral reef	Coral	106-500	Motile	Primary	NA
BCS_04	4	COI	5	AR007	4	ML0794	Panama	Atlantic	Bocas del Toro	SGL	B	Coral reef	Coral	106-500	Motile	Primary	NA
BCS_04	4	COI	5	AR007	5	ML0795	Panama	Atlantic	Bocas del Toro	MAR	C	Coral reef	Coral	106-500	Motile	Primary	NA
BCS_04	4	COI	5	AR007	6	ML0796	Panama	Atlantic	Bocas del Toro	PSK	B	Coral reef	Coral	106-500	Motile	Primary	NA
BCS_04	4	COI	5	AR007	7	ML0797	Panama	Atlantic	Bocas del Toro	SCR	C	Coral reef	Coral	106-500	Motile	Primary	NA
BCS_04	4	COI	5	AR007	8	ML0798	Panama	Atlantic	Bocas del Toro	PBL	B	Coral reef	Coral	106-500	Motile	Primary	NA
BCS_04	4	COI	5	AR007	9	ML0799	Panama	Atlantic	Bocas del Toro	SIS	C	Coral reef	Coral	106-500	Motile	Primary	NA
BCS_04	4	COI	5	AR007	10	ML0810	Panama	Atlantic	Bocas del Toro	RNW	C	Coral reef	Coral	106-500	Motile	Primary	NA
BCS_04	4	COI	6	AR012	1	ML0811	Panama	Atlantic	Bocas del Toro	RNW	A	Coral reef	Coral	106-500	Motile	Primary	NA
BCS_04	4	COI	6	AR012	2	ML0812	Panama	Atlantic	Bocas del Toro	MAR	A	Coral reef	Coral	106-500	Motile	Primary	NA
BCS_04	4	COI	6	AR012	3	ML0813	Panama	Atlantic	Bocas del Toro	PPR	A	Coral reef	Coral	106-500	Motile	Primary	NA
BCS_04	4	COI	6	AR012	4	ML0814	Panama	Atlantic	Bocas del Toro	ALR	A	Coral reef	Coral	106-500	Motile	Primary	NA
BCS_04	4	COI	6	AR012	5	ML0815	Panama	Atlantic	Bocas del Toro	MAR	B	Coral reef	Coral	106-500	Motile	Primary	NA
BCS_04	4	COI	6	AR012	6	ML0816	Panama	Atlantic	Bocas del Toro	SGL	A	Coral reef	Coral	106-500	Motile	Primary	NA
BCS_04	4	COI	6	AR012	7	ML0817	Panama	Atlantic	Bocas del Toro	PPR	C	Coral reef	Coral	106-500	Motile	Primary	NA
BCS_04	4	COI	6	AR012	8	ML0818	Panama	Atlantic	Bocas del Toro	ALR	B	Coral reef	Coral	106-500	Motile	Primary	NA
BCS_04	4	COI	6	AR012	9	ML1090	Panama	Atlantic	Bocas del Toro	SGL	GA	Seagrass	Seagrass	>45	Sessile	Primary	NA
BCS_04	4	COI	6	AR012	10	ML1091	Panama	Atlantic	Bocas del Toro	IPI	GC	Seagrass	Seagrass	>45	Sessile	Primary	NA
BCS_04	4	COI	7	AR013	1	ML1092	Panama	Atlantic	Bocas del Toro	MYS	GA	Seagrass	Seagrass	>45	Sessile	Primary	NA
BCS_04	4	COI	7	AR013	2	ML1093	Panama	Atlantic	Bocas del Toro	PST	GA	Seagrass	Seagrass	>45	Sessile	Primary	NA
BCS_04	4	COI	7	AR013	3	ML1094	Panama	Atlantic	Bocas del Toro	IPI	GB	Seagrass	Seagrass	>45	Sessile	Primary	NA
BCS_04	4	COI	7	AR013	4	ML1095	Panama	Atlantic	Bocas del Toro	CCR	GA	Seagrass	Seagrass	>45	Sessile	Primary	NA
BCS_04	4	COI	7	AR013	5	ML1096	Panama	Atlantic	Bocas del Toro	PST	GB	Seagrass	Seagrass	>45	Sessile	Primary	NA
BCS_04	4	COI	7	AR013	6	ML1097	Panama	Atlantic	Bocas del Toro	MYS	GB	Seagrass	Seagrass	>45	Sessile	Primary	NA
BCS_04	4	COI	7	AR013	7	ML1098	Panama	Atlantic	Bocas del Toro	CCR	GC	Seagrass	Seagrass	>45	Sessile	Primary	NA
BCS_04	4	COI	7	AR013	8	ML1099	Panama	Atlantic	Bocas del Toro	ROL	GB	Seagrass	Seagrass	>45	Sessile	Primary	NA
BCS_04	4	COI	7	AR013	9	ML1100	Panama	Atlantic	Bocas del Toro	ROL	GA	Seagrass	Seagrass	>45	Sessile	Primary	NA
BCS_04	4	COI	7	AR013	10	ML1101	Panama	Atlantic	Bocas del Toro	ROL	GC	Seagrass	Seagrass	>45	Sessile	Primary	NA
BCS_04	4	COI	8	AR014	1	ML1102	Panama	Atlantic	Bocas del Toro	MYS	GC	Seagrass	Seagrass	>45	Sessile	Primary	NA
BCS_04	4	COI	8	AR014	2	ML1103	Panama	Atlantic	Bocas del Toro	PJN	GC	Seagrass	Seagrass	>45	Sessile	Primary	NA
BCS_04	4	COI	8	AR014	3	ML1104	Panama	Atlantic	Bocas del Toro	ALR	GA	Seagrass	Seagrass	>45	Sessile	Primary	NA
BCS_04	4	COI	8	AR014	4	ML1105	Panama	Atlantic	Bocas del Toro	CCR	GB	Seagrass	Seagrass	>45	Sessile	Primary	NA
BCS_04	4	COI	8	AR014	5	ML1106	Panama	Atlantic	Bocas del Toro	SGL	GB	Seagrass	Seagrass	>45	Sessile	Primary	NA
BCS_04	4	COI	8	AR014	6	ML1107	Panama	Atlantic	Bocas del Toro	PST	GC	Seagrass	Seagrass	>45	Sessile	Primary	NA
BCS_04	4	COI	8	AR014	7	ML1108	Panama	Atlantic	Bocas del Toro	PJN	GB	Seagrass	Seagrass	>45	Sessile	Primary	NA
BCS_04	4	COI	8	AR014	8	ML1109	Panama	Atlantic	Bocas del Toro	IPI	GA	Seagrass	Seagrass	>45	Sessile	Primary	NA
BCS_04	4	COI	8	AR014	9	ML1110	Panama	Atlantic	Bocas del Toro	SGL	GC	Seagrass	Seagrass	>45	Sessile	Primary	NA
BCS_04	4	COI	8	AR014	10	ML1111	Panama	Atlantic	Bocas del Toro	PBL	GB	Seagrass	Seagrass	>45	Sessile	Primary	NA
BCS_04	4	COI	9	AR015	1	ML1112	Panama	Atlantic	Bocas del Toro	SGN	GB	Seagrass	Seagrass	>45	Sessile	Primary	NA
BCS_04	4	COI	9	AR015	2	ML1113	Panama	Atlantic	Bocas del Toro	MAR	GB	Seagrass	Seagrass	>45	Sessile	Primary	NA
BCS_04	4	COI	9	AR015	3	ML1114	Panama	Atlantic	Bocas del Toro	SGN	GC	Seagrass	Seagrass	>45	Sessile	Primary	NA
BCS_04	4	COI	9	AR015	4	ML1115	Panama	Atlantic	Bocas del Toro	MAR	GC	Seagrass	Seagrass	>45	Sessile	Primary	NA
BCS_04	4	COI	9	AR015	5	ML1116	Panama	Atlantic	Bocas del Toro	PBL	GA	Seagrass	Seagrass	>45	Sessile	Primary	NA
BCS_04	4	COI	9	AR015	6	ML1117	Panama	Atlantic	Bocas del Toro	PPR	GB	Seagrass	Seagrass	>45	Sessile	Primary	NA
BCS_04	4	COI	9	AR015	7	ML1118	Panama	Atlantic	Bocas del Toro	PPR	GA	Seagrass	Seagrass	>45	Sessile	Primary	NA
BCS_04	4	COI	9	AR015	8	ML1119	Panama	Atlantic	Bocas del Toro	SIS	GC	Seagrass	Seagrass	>45	Sessile	Primary	NA
BCS_04	4	COI	9	AR015	9	ML1120	Panama	Atlantic	Bocas del Toro	SCR	GB	Seagrass	Seagrass	>45	Sessile	Primary	NA
BCS_04	4	COI	9	AR015	10	ML1121	Panama	Atlantic	Bocas del Toro	ALR	GC	Seagrass	Seagrass	>45	Sessile	Primary	NA
BCS_04	4	COI	10	AR016	1	ML1122	Panama	Atlantic	Bocas del Toro	SGN	GA	Seagrass	Seagrass	>45	Sessile	Primary	NA
BCS_04	4	COI	10	AR016	2	ML1123	Panama	Atlantic	Bocas del Toro	PPR	GC	Seagrass	Seagrass	>45	Sessile	Primary	NA
BCS_04	4	COI	10	AR016	3	Mock	USA	Atlantic	Fort Pierce	Mock	Mock	Mock	Mock	Mock	Mock	Mock	NA
BCS_04	4	COI	10	AR016	4	Mock	USA	Atlantic	Fort Pierce	Mock	Mock	Mock	Mock	Mock	Mock	Mock	NA
BCS_04	4	COI	10	AR016	5	Mock	USA	Atlantic	Fort Pierce	Mock	Mock	Mock	Mock	Mock	Mock	Mock	NA
BCS_04	4	COI	10	AR016	6	ML0784	Panama	Atlantic	Bocas del Toro	PST	A	Coral reef	Coral	106-500	Motile	Repeat	NA
BCS_04	4	COI	10	AR016	7	ML0784	Panama	Atlantic	Bocas del Toro	PST	A	Coral reef	Coral	106-500	Motile	Repeat	NA
BCS_04	4	COI	10	AR016	8	ML1119	Panama	Atlantic	Bocas del Toro	SIS	GC	Seagrass	Seagrass	>45	Sessile	Repeat	NA
BCS_04	4	COI	10	AR016	9	ML1119	Panama	Atlantic	Bocas del Toro	SIS	GC	Seagrass	Seagrass	>45	Sessile	Repeat	NA
BCS_04	4	COI	10	AR016	10	ML0763	Panama	Atlantic	Bocas del Toro	SCR	C	Coral reef	Coral	500-2000	Motile	Repeat	NA
BCS_06	6	COI	1	AR002	2	ML0985	Panama	Atlantic	Bocas del Toro	MAR	GA	Seagrass	Sediment	>45	Interstitial	Primary	NA
BCS_06	6	COI	1	AR002	3	ML0986	Panama	Atlantic	Bocas del Toro	ALR	GB	Seagrass	Sediment	>45	Interstitial	Primary	NA
